"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/03";"7";"29/03/2021";"1";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"4.913";"0";"4.687";"226";"4.134";"779";"4.913";"0"
"2021/03";"7";"30/03/2021";"2";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"4.996";"0";"4.798";"198";"4.198";"798";"4.996";"0"
"2021/03";"7";"31/03/2021";"3";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"5.112";"0";"4.879";"233";"4.306";"806";"5.112";"0"
"2021/03";"12";"18/03/2021";"4";"SS 16 al Confine regionale (Marche)";"8.690";"1";"8.110";"579";"7.255";"1.435";"8.690";"0"
"2021/03";"12";"19/03/2021";"5";"SS 16 al Confine regionale (Marche)";"8.976";"0";"8.270";"706";"7.541";"1.435";"8.976";"0"
"2021/03";"12";"20/03/2021";"6";"SS 16 al Confine regionale (Marche)";"4.831";"0";"4.662";"169";"4.068";"763";"0";"4.831"
"2021/03";"12";"21/03/2021";"7";"SS 16 al Confine regionale (Marche)";"2.076";"0";"2.046";"30";"1.623";"453";"0";"2.076"
"2021/03";"12";"22/03/2021";"1";"SS 16 al Confine regionale (Marche)";"8.708";"0";"8.099";"609";"7.349";"1.359";"8.708";"0"
"2021/03";"12";"23/03/2021";"2";"SS 16 al Confine regionale (Marche)";"8.954";"0";"8.303";"651";"7.551";"1.403";"8.954";"0"
"2021/03";"12";"24/03/2021";"3";"SS 16 al Confine regionale (Marche)";"8.703";"0";"8.099";"604";"7.321";"1.382";"8.703";"0"
"2021/03";"12";"25/03/2021";"4";"SS 16 al Confine regionale (Marche)";"9.168";"0";"8.547";"621";"7.734";"1.434";"9.168";"0"
"2021/03";"12";"26/03/2021";"5";"SS 16 al Confine regionale (Marche)";"9.076";"0";"8.496";"580";"7.577";"1.499";"9.076";"0"
"2021/03";"12";"27/03/2021";"6";"SS 16 al Confine regionale (Marche)";"5.197";"1";"5.003";"193";"4.302";"895";"0";"5.197"
"2021/03";"12";"28/03/2021";"7";"SS 16 al Confine regionale (Marche)";"2.479";"0";"2.442";"37";"1.897";"582";"0";"2.479"
"2021/03";"12";"29/03/2021";"1";"SS 16 al Confine regionale (Marche)";"9.046";"0";"8.442";"604";"7.522";"1.524";"9.046";"0"
"2021/03";"12";"30/03/2021";"2";"SS 16 al Confine regionale (Marche)";"9.179";"0";"8.530";"649";"7.616";"1.563";"9.179";"0"
"2021/03";"12";"31/03/2021";"3";"SS 16 al Confine regionale (Marche)";"8.933";"1";"8.366";"566";"7.431";"1.502";"8.933";"0"
"2021/03";"16";"18/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"1.359";"0";"1.203";"156";"1.169";"190";"1.359";"0"
"2021/03";"16";"19/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"1.354";"0";"1.202";"152";"1.149";"205";"1.354";"0"
"2021/03";"16";"20/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"886";"0";"856";"30";"754";"132";"0";"886"
"2021/03";"16";"21/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"481";"0";"466";"15";"409";"72";"0";"481"
"2021/03";"16";"22/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"1.273";"0";"1.144";"129";"1.068";"205";"1.273";"0"
"2021/03";"16";"23/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"1.318";"0";"1.173";"145";"1.115";"203";"1.318";"0"
"2021/03";"16";"24/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"1.284";"0";"1.129";"155";"1.062";"222";"1.284";"0"
"2021/03";"16";"25/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"1.347";"0";"1.214";"133";"1.149";"198";"1.347";"0"
"2021/03";"16";"26/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"1.309";"0";"1.155";"154";"1.093";"216";"1.309";"0"
"2021/03";"16";"27/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"1.099";"0";"1.030";"69";"954";"145";"0";"1.099"
"2021/03";"16";"28/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"569";"0";"559";"10";"463";"106";"0";"569"
"2021/03";"16";"29/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"1.306";"0";"1.173";"133";"1.092";"214";"1.306";"0"
"2021/03";"16";"30/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"1.478";"1";"1.310";"167";"1.255";"223";"1.478";"0"
"2021/03";"16";"31/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"1.375";"0";"1.235";"140";"1.152";"223";"1.375";"0"
"2021/03";"19";"18/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"8.286";"10";"5.660";"2.616";"6.577";"1.709";"8.286";"0"
"2021/03";"19";"19/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"8.551";"6";"6.145";"2.400";"6.869";"1.682";"8.551";"0"
"2021/03";"19";"20/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"3.438";"1";"2.994";"443";"2.693";"745";"0";"3.438"
"2021/03";"19";"21/03/2021";"7";"SP 343R tra Colorno e Casalmaggiore";"1.693";"1";"1.573";"119";"1.221";"472";"0";"1.693"
"2021/03";"19";"22/03/2021";"1";"SP 343R tra Colorno e Casalmaggiore";"8.450";"8";"5.808";"2.634";"6.752";"1.698";"8.450";"0"
"2021/03";"19";"23/03/2021";"2";"SP 343R tra Colorno e Casalmaggiore";"8.448";"9";"5.800";"2.639";"6.808";"1.640";"8.448";"0"
"2021/03";"19";"24/03/2021";"3";"SP 343R tra Colorno e Casalmaggiore";"8.506";"1";"5.950";"2.555";"6.804";"1.702";"8.506";"0"
"2021/03";"19";"25/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"8.786";"6";"6.225";"2.555";"7.056";"1.730";"8.786";"0"
"2021/03";"19";"26/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"8.817";"1";"6.278";"2.538";"7.062";"1.755";"8.817";"0"
"2021/03";"19";"27/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"3.728";"2";"3.259";"467";"2.890";"838";"0";"3.728"
"2021/03";"19";"28/03/2021";"7";"SP 343R tra Colorno e Casalmaggiore";"1.910";"1";"1.773";"136";"1.380";"530";"0";"1.910"
"2021/03";"19";"29/03/2021";"1";"SP 343R tra Colorno e Casalmaggiore";"8.712";"0";"6.153";"2.559";"6.947";"1.765";"8.712";"0"
"2021/03";"19";"30/03/2021";"2";"SP 343R tra Colorno e Casalmaggiore";"8.628";"0";"6.120";"2.508";"6.905";"1.723";"8.628";"0"
"2021/03";"19";"31/03/2021";"3";"SP 343R tra Colorno e Casalmaggiore";"8.955";"2";"6.352";"2.601";"7.142";"1.813";"8.955";"0"
"2021/03";"25";"18/03/2021";"4";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.758";"9";"20.801";"2.948";"19.636";"4.122";"23.758";"0"
"2021/03";"25";"19/03/2021";"5";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.192";"3";"20.862";"2.327";"18.864";"4.328";"23.192";"0"
"2021/03";"25";"20/03/2021";"6";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"12.758";"1";"12.249";"508";"10.342";"2.416";"0";"12.758"
"2021/03";"25";"21/03/2021";"7";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"6.122";"2";"6.005";"115";"4.727";"1.395";"0";"6.122"
"2021/03";"25";"22/03/2021";"1";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.213";"2";"20.759";"2.452";"18.852";"4.361";"23.213";"0"
"2021/03";"25";"23/03/2021";"2";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.281";"2";"20.860";"2.419";"18.993";"4.288";"23.281";"0"
"2021/03";"25";"24/03/2021";"3";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.002";"3";"20.652";"2.347";"18.693";"4.309";"23.002";"0"
"2021/03";"25";"25/03/2021";"4";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.307";"1";"20.886";"2.420";"18.963";"4.344";"23.307";"0"
"2021/03";"25";"26/03/2021";"5";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"24.080";"2";"21.648";"2.430";"19.256";"4.824";"24.080";"0"
"2021/03";"25";"27/03/2021";"6";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"14.401";"0";"13.889";"512";"11.702";"2.699";"0";"14.401"
"2021/03";"25";"28/03/2021";"7";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"7.032";"0";"6.898";"134";"5.276";"1.756";"0";"7.032"
"2021/03";"25";"29/03/2021";"1";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.396";"2";"21.152";"2.242";"18.999";"4.397";"23.396";"0"
"2021/03";"25";"30/03/2021";"2";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"23.665";"2";"21.263";"2.400";"19.229";"4.436";"23.665";"0"
"2021/03";"25";"31/03/2021";"3";"SS 9 tra San Prospero (Case Crostolo) e Sant'Ilario d'Enza";"24.154";"2";"21.861";"2.291";"19.473";"4.681";"24.154";"0"
"2021/03";"29";"18/03/2021";"4";"SS 9 tra Modena e Rubiera";"16.380";"0";"13.810";"2.570";"13.341";"3.039";"16.380";"0"
"2021/03";"29";"19/03/2021";"5";"SS 9 tra Modena e Rubiera";"16.443";"0";"13.988";"2.455";"13.436";"3.007";"16.443";"0"
"2021/03";"29";"20/03/2021";"6";"SS 9 tra Modena e Rubiera";"8.174";"0";"7.794";"380";"6.651";"1.523";"0";"8.174"
"2021/03";"29";"21/03/2021";"7";"SS 9 tra Modena e Rubiera";"4.068";"0";"3.958";"110";"3.167";"901";"0";"4.068"
"2021/03";"29";"22/03/2021";"1";"SS 9 tra Modena e Rubiera";"16.542";"0";"14.098";"2.444";"13.410";"3.132";"16.542";"0"
"2021/03";"29";"23/03/2021";"2";"SS 9 tra Modena e Rubiera";"16.770";"0";"14.189";"2.581";"13.746";"3.024";"16.770";"0"
"2021/03";"29";"24/03/2021";"3";"SS 9 tra Modena e Rubiera";"16.667";"0";"14.238";"2.429";"13.625";"3.042";"16.667";"0"
"2021/03";"29";"25/03/2021";"4";"SS 9 tra Modena e Rubiera";"16.831";"0";"14.331";"2.500";"13.722";"3.109";"16.831";"0"
"2021/03";"29";"26/03/2021";"5";"SS 9 tra Modena e Rubiera";"17.134";"0";"14.726";"2.408";"14.036";"3.098";"17.134";"0"
"2021/03";"29";"27/03/2021";"6";"SS 9 tra Modena e Rubiera";"9.019";"0";"8.666";"353";"7.381";"1.638";"0";"9.019"
"2021/03";"29";"28/03/2021";"7";"SS 9 tra Modena e Rubiera";"4.587";"0";"4.477";"110";"3.508";"1.079";"0";"4.587"
"2021/03";"29";"29/03/2021";"1";"SS 9 tra Modena e Rubiera";"16.824";"0";"14.462";"2.362";"13.730";"3.094";"16.824";"0"
"2021/03";"29";"30/03/2021";"2";"SS 9 tra Modena e Rubiera";"17.324";"0";"14.801";"2.523";"14.152";"3.172";"17.324";"0"
"2021/03";"29";"31/03/2021";"3";"SS 9 tra Modena e Rubiera";"17.272";"0";"14.760";"2.512";"13.999";"3.273";"17.272";"0"
"2021/03";"53";"18/03/2021";"4";"SS 309 a San Giuseppe di Comacchio";"8.480";"0";"4.217";"4.263";"6.682";"1.798";"8.480";"0"
"2021/03";"53";"19/03/2021";"5";"SS 309 a San Giuseppe di Comacchio";"8.137";"0";"4.625";"3.512";"6.399";"1.738";"8.137";"0"
"2021/03";"53";"20/03/2021";"6";"SS 309 a San Giuseppe di Comacchio";"3.962";"0";"2.958";"1.004";"3.156";"806";"0";"3.962"
"2021/03";"53";"21/03/2021";"7";"SS 309 a San Giuseppe di Comacchio";"2.482";"0";"1.907";"575";"1.788";"694";"0";"2.482"
"2021/03";"53";"22/03/2021";"1";"SS 309 a San Giuseppe di Comacchio";"8.163";"0";"4.488";"3.675";"6.312";"1.851";"8.163";"0"
"2021/03";"53";"23/03/2021";"2";"SS 309 a San Giuseppe di Comacchio";"8.585";"0";"4.337";"4.248";"6.743";"1.842";"8.585";"0"
"2021/03";"53";"24/03/2021";"3";"SS 309 a San Giuseppe di Comacchio";"8.530";"0";"4.273";"4.257";"6.674";"1.856";"8.530";"0"
"2021/03";"53";"25/03/2021";"4";"SS 309 a San Giuseppe di Comacchio";"8.748";"0";"4.555";"4.193";"6.915";"1.833";"8.748";"0"
"2021/03";"53";"26/03/2021";"5";"SS 309 a San Giuseppe di Comacchio";"8.444";"0";"4.848";"3.596";"6.730";"1.714";"8.444";"0"
"2021/03";"53";"27/03/2021";"6";"SS 309 a San Giuseppe di Comacchio";"4.696";"0";"3.552";"1.144";"3.763";"933";"0";"4.696"
"2021/03";"53";"28/03/2021";"7";"SS 309 a San Giuseppe di Comacchio";"2.899";"0";"2.277";"622";"2.120";"779";"0";"2.899"
"2021/03";"53";"29/03/2021";"1";"SS 309 a San Giuseppe di Comacchio";"8.406";"0";"4.578";"3.828";"6.521";"1.885";"8.406";"0"
"2021/03";"53";"30/03/2021";"2";"SS 309 a San Giuseppe di Comacchio";"8.932";"0";"4.662";"4.270";"7.055";"1.877";"8.932";"0"
"2021/03";"53";"31/03/2021";"3";"SS 309 a San Giuseppe di Comacchio";"8.916";"0";"4.883";"4.033";"6.984";"1.932";"8.916";"0"
"2021/03";"95";"18/03/2021";"4";"SP 10R tra Castel San Giovanni e Sarmato";"10.933";"0";"9.871";"1.062";"8.717";"2.216";"10.933";"0"
"2021/03";"95";"19/03/2021";"5";"SP 10R tra Castel San Giovanni e Sarmato";"11.418";"0";"10.389";"1.029";"9.018";"2.400";"11.418";"0"
"2021/03";"95";"20/03/2021";"6";"SP 10R tra Castel San Giovanni e Sarmato";"7.075";"0";"6.817";"258";"5.733";"1.342";"0";"7.075"
"2021/03";"95";"21/03/2021";"7";"SP 10R tra Castel San Giovanni e Sarmato";"3.722";"0";"3.659";"63";"2.983";"739";"0";"3.722"
"2021/03";"95";"22/03/2021";"1";"SP 10R tra Castel San Giovanni e Sarmato";"10.853";"0";"9.958";"895";"8.687";"2.166";"10.853";"0"
"2021/03";"95";"23/03/2021";"2";"SP 10R tra Castel San Giovanni e Sarmato";"11.284";"0";"10.403";"881";"9.035";"2.249";"11.284";"0"
"2021/03";"95";"24/03/2021";"3";"SP 10R tra Castel San Giovanni e Sarmato";"11.276";"1";"10.204";"1.071";"8.879";"2.397";"11.276";"0"
"2021/03";"95";"25/03/2021";"4";"SP 10R tra Castel San Giovanni e Sarmato";"11.964";"0";"10.490";"1.474";"8.927";"3.037";"11.964";"0"
"2021/03";"95";"26/03/2021";"5";"SP 10R tra Castel San Giovanni e Sarmato";"12.420";"0";"11.129";"1.291";"9.596";"2.824";"12.420";"0"
"2021/03";"95";"27/03/2021";"6";"SP 10R tra Castel San Giovanni e Sarmato";"7.885";"0";"7.623";"262";"6.466";"1.419";"0";"7.885"
"2021/03";"95";"28/03/2021";"7";"SP 10R tra Castel San Giovanni e Sarmato";"4.134";"1";"4.074";"59";"3.217";"917";"0";"4.134"
"2021/03";"95";"29/03/2021";"1";"SP 10R tra Castel San Giovanni e Sarmato";"11.026";"0";"10.169";"857";"8.735";"2.291";"11.026";"0"
"2021/03";"95";"30/03/2021";"2";"SP 10R tra Castel San Giovanni e Sarmato";"11.840";"0";"10.786";"1.054";"9.501";"2.339";"11.840";"0"
"2021/03";"95";"31/03/2021";"3";"SP 10R tra Castel San Giovanni e Sarmato";"11.547";"0";"10.451";"1.096";"8.951";"2.596";"11.547";"0"
"2021/03";"98";"18/03/2021";"4";"SP 302R tra Brisighella e Marradi";"2.256";"0";"2.121";"135";"1.868";"388";"2.256";"0"
"2021/03";"98";"19/03/2021";"5";"SP 302R tra Brisighella e Marradi";"2.276";"0";"2.154";"122";"1.864";"412";"2.276";"0"
"2021/03";"98";"20/03/2021";"6";"SP 302R tra Brisighella e Marradi";"1.445";"0";"1.400";"45";"1.224";"221";"0";"1.445"
"2021/03";"98";"21/03/2021";"7";"SP 302R tra Brisighella e Marradi";"904";"0";"902";"2";"741";"163";"0";"904"
"2021/03";"98";"22/03/2021";"1";"SP 302R tra Brisighella e Marradi";"2.294";"0";"2.188";"106";"1.901";"393";"2.294";"0"
"2021/03";"98";"23/03/2021";"2";"SP 302R tra Brisighella e Marradi";"2.162";"0";"2.057";"105";"1.763";"399";"2.162";"0"
"2021/03";"98";"24/03/2021";"3";"SP 302R tra Brisighella e Marradi";"2.376";"0";"2.281";"95";"1.954";"422";"2.376";"0"
"2021/03";"98";"25/03/2021";"4";"SP 302R tra Brisighella e Marradi";"2.337";"0";"2.225";"112";"1.913";"424";"2.337";"0"
"2021/03";"98";"26/03/2021";"5";"SP 302R tra Brisighella e Marradi";"2.366";"0";"2.252";"114";"1.937";"429";"2.366";"0"
"2021/03";"98";"27/03/2021";"6";"SP 302R tra Brisighella e Marradi";"1.747";"0";"1.695";"52";"1.475";"272";"0";"1.747"
"2021/03";"98";"28/03/2021";"7";"SP 302R tra Brisighella e Marradi";"1.087";"0";"1.079";"8";"906";"181";"0";"1.087"
"2021/03";"98";"29/03/2021";"1";"SP 302R tra Brisighella e Marradi";"2.226";"0";"2.103";"123";"1.807";"419";"2.226";"0"
"2021/03";"98";"30/03/2021";"2";"SP 302R tra Brisighella e Marradi";"2.363";"0";"2.223";"140";"1.925";"438";"2.363";"0"
"2021/03";"98";"31/03/2021";"3";"SP 302R tra Brisighella e Marradi";"2.311";"0";"2.178";"133";"1.888";"423";"2.311";"0"
"2021/03";"100";"18/03/2021";"4";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"10.879";"0";"9.598";"1.281";"9.129";"1.750";"10.879";"0"
"2021/03";"100";"19/03/2021";"5";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.345";"0";"10.051";"1.294";"9.518";"1.827";"11.345";"0"
"2021/03";"100";"20/03/2021";"6";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"5.773";"0";"5.547";"226";"4.884";"889";"0";"5.773"
"2021/03";"100";"21/03/2021";"7";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"2.705";"0";"2.659";"46";"2.146";"559";"0";"2.705"
"2021/03";"100";"22/03/2021";"1";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.003";"0";"9.756";"1.247";"9.170";"1.833";"11.003";"0"
"2021/03";"100";"23/03/2021";"2";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.020";"0";"9.751";"1.269";"9.249";"1.771";"11.020";"0"
"2021/03";"100";"24/03/2021";"3";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.376";"2";"10.073";"1.301";"9.486";"1.890";"11.376";"0"
"2021/03";"100";"25/03/2021";"4";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"9.827";"0";"8.721";"1.106";"8.213";"1.614";"9.827";"0"
"2021/03";"100";"26/03/2021";"5";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.706";"0";"10.342";"1.364";"9.801";"1.905";"11.706";"0"
"2021/03";"100";"27/03/2021";"6";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"6.778";"0";"6.422";"356";"5.690";"1.088";"0";"6.778"
"2021/03";"100";"28/03/2021";"7";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"3.365";"0";"3.285";"80";"2.595";"770";"0";"3.365"
"2021/03";"100";"29/03/2021";"1";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.375";"0";"10.031";"1.344";"9.510";"1.865";"11.375";"0"
"2021/03";"100";"30/03/2021";"2";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.599";"0";"10.253";"1.346";"9.684";"1.915";"11.599";"0"
"2021/03";"100";"31/03/2021";"3";"SP 258R tra Villa Verucchio ed ex Confine regionale (località Dogana)";"11.846";"1";"10.565";"1.280";"9.768";"2.078";"11.846";"0"
"2021/03";"104";"18/03/2021";"4";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.209";"0";"1.454";"755";"1.806";"403";"2.209";"0"
"2021/03";"104";"19/03/2021";"5";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.240";"2";"1.560";"678";"1.844";"396";"2.240";"0"
"2021/03";"104";"20/03/2021";"6";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"799";"0";"666";"133";"644";"155";"0";"799"
"2021/03";"104";"21/03/2021";"7";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"353";"0";"316";"37";"272";"81";"0";"353"
"2021/03";"104";"22/03/2021";"1";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.079";"0";"1.444";"635";"1.710";"369";"2.079";"0"
"2021/03";"104";"23/03/2021";"2";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.132";"1";"1.492";"639";"1.719";"413";"2.132";"0"
"2021/03";"104";"24/03/2021";"3";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.171";"0";"1.558";"613";"1.778";"393";"2.171";"0"
"2021/03";"104";"25/03/2021";"4";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.165";"0";"1.487";"678";"1.750";"415";"2.165";"0"
"2021/03";"104";"26/03/2021";"5";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.246";"0";"1.590";"656";"1.832";"414";"2.246";"0"
"2021/03";"104";"27/03/2021";"6";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"883";"0";"761";"122";"708";"175";"0";"883"
"2021/03";"104";"28/03/2021";"7";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"408";"0";"372";"36";"299";"109";"0";"408"
"2021/03";"104";"29/03/2021";"1";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.274";"1";"1.590";"683";"1.861";"413";"2.274";"0"
"2021/03";"104";"30/03/2021";"2";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.307";"1";"1.546";"760";"1.873";"434";"2.307";"0"
"2021/03";"104";"31/03/2021";"3";"SP 10 nuovo ponte sul Po tra innesto variante Zibello e confine regionale (Lombardia)";"2.252";"1";"1.551";"700";"1.826";"426";"2.252";"0"
"2021/03";"107";"18/03/2021";"4";"SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano)";"7.113";"0";"6.123";"990";"5.870";"1.243";"7.113";"0"
"2021/03";"107";"19/03/2021";"5";"SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano)";"7.202";"0";"6.122";"1.080";"5.904";"1.298";"7.202";"0"
"2021/03";"107";"20/03/2021";"6";"SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano)";"3.784";"0";"3.619";"165";"3.097";"687";"0";"3.784"
"2021/03";"107";"21/03/2021";"7";"SP 85 tra Rubiera e bivio SP 13MO (c/o Campogalliano)";"1.916";"0";"1.883";"33";"1.481";"435";"0";"1.916"
