"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/03";"127";"31/03/2021";"3";"SS 9 tra Piacenza e Pontenure";"20.219";"1";"18.087";"2.131";"16.525";"3.694";"20.219";"0"
"2021/03";"128";"31/03/2021";"3";"SP 10R tra Piacenza (Casello A 1/A 21) e il bivio SP 10R e SP 587R";"14.991";"0";"12.829";"2.162";"12.018";"2.973";"14.991";"0"
"2021/03";"130";"31/03/2021";"3";"SS 62 tra Parma e Collecchio";"";"";"";"";"";"";"";""
"2021/03";"131";"31/03/2021";"3";"SP 665R tra Parma e Corcagnano";"16.604";"2";"15.473";"1.129";"13.657";"2.947";"16.604";"0"
"2021/03";"132";"31/03/2021";"3";"SP 513R tra Parma e Pilastrello";"";"";"";"";"";"";"";""
"2021/03";"134";"31/03/2021";"3";"SP 343R tra Parma e San Polo";"18.312";"4";"14.722";"3.586";"14.657";"3.655";"18.312";"0"
"2021/03";"135";"31/03/2021";"3";"SP 10 tra Parma (Tangenziale) e Viarolo";"";"";"";"";"";"";"";""
"2021/03";"138";"31/03/2021";"3";"SS 63 tra Reggio Emilia e Puianello";"9.627";"0";"9.171";"456";"7.817";"1.810";"9.627";"0"
"2021/03";"139";"31/03/2021";"3";"SP 467R tra Fogliano e località Pratissolo (c/o Scandiano)";"13.738";"0";"13.030";"708";"11.619";"2.119";"13.738";"0"
"2021/03";"140";"31/03/2021";"3";"SS 9 tra Masone e Rubiera";"20.079";"2";"17.123";"2.954";"16.210";"3.869";"20.079";"0"
"2021/03";"143";"31/03/2021";"3";"SP 63R tra Sesso e Cadelbosco di Sopra (bivio SP 358R)";"20.127";"18";"18.715";"1.394";"16.630";"3.497";"20.127";"0"
"2021/03";"146";"31/03/2021";"3";"SS 12 tra Montale e Modena";"16.486";"3";"15.161";"1.322";"13.517";"2.969";"16.486";"0"
"2021/03";"147";"31/03/2021";"3";"SP 623 tra Modena Sud/casello A 1 e Spilamberto";"14.388";"0";"11.691";"2.697";"11.834";"2.554";"14.388";"0"
"2021/03";"149";"31/03/2021";"3";"SP 255 tra Modena e Navicello";"29.258";"14";"26.019";"3.225";"23.749";"5.509";"29.258";"0"
"2021/03";"150";"31/03/2021";"3";"SS 12 tra Modena e Bastiglia";"19.147";"0";"17.037";"2.110";"15.742";"3.405";"19.147";"0"
"2021/03";"151";"31/03/2021";"3";"SP 413 tra Modena e Ganaceto";"18.815";"0";"17.392";"1.423";"15.164";"3.651";"18.815";"0"
"2021/03";"152";"31/03/2021";"3";"SP 569 tra Innesto tangenziale Bologna e uscita Zola Predosa (Gesso/Rivabella)";"48.021";"1";"44.893";"3.127";"39.296";"8.725";"48.021";"0"
"2021/03";"153";"31/03/2021";"3";"Via Porrettana (ex SS 64) tra Bologna e Pontecchio Marconi";"11.912";"1";"11.458";"453";"9.884";"2.028";"11.912";"0"
"2021/03";"154";"31/03/2021";"3";"Tra Rastignano e Pian di Macina (SP85 Fondo Valle Savena)";"10.520";"2";"10.169";"349";"8.840";"1.680";"10.520";"0"
"2021/03";"155";"31/03/2021";"3";"Via Emilia tra San Lazzaro e Idice";"10.373";"1";"9.899";"473";"8.706";"1.667";"10.373";"0"
"2021/03";"157";"31/03/2021";"3";"Via San Donato (ex SP 5) tra Granarolo dell'Emilia e Quarto Inferiore";"8.742";"1";"8.428";"313";"7.332";"1.410";"8.742";"0"
"2021/03";"158";"31/03/2021";"3";"SS 64 tra Bologna e Lovoleto";"9.680";"3";"9.019";"658";"7.798";"1.882";"9.680";"0"
"2021/03";"160";"31/03/2021";"3";"SP 18 tra Bargellino e Calderara di Reno (c/o Variante SP18)";"";"";"";"";"";"";"";""
"2021/03";"162";"31/03/2021";"3";"SS 9 località Cavazzona";"13.268";"0";"11.803";"1.465";"10.348";"2.920";"13.268";"0"
"2021/03";"170";"31/03/2021";"3";"SS 67 tra Rovere e Forlì";"6.852";"0";"6.470";"382";"5.705";"1.147";"6.852";"0"
"2021/03";"171";"31/03/2021";"3";"SP 56 tra Forlì e bivio SS67 (Castrocaro Terme)";"5.428";"0";"5.258";"170";"4.466";"962";"5.428";"0"
"2021/03";"173";"31/03/2021";"3";"SP 4 tra Ronco (SS9) e bivio SP 72 (Para)";"6.227";"2";"5.703";"522";"5.103";"1.124";"6.227";"0"
"2021/03";"174";"31/03/2021";"3";"SS 9 tra Ronco e Forlimpopoli";"20.051";"0";"18.622";"1.429";"16.683";"3.368";"20.051";"0"
"2021/03";"176";"31/03/2021";"3";"SP 2 in località La Caserma al Confine Provinciale";"5.757";"1";"5.448";"308";"4.804";"953";"5.757";"0"
"2021/03";"177";"31/03/2021";"3";"NSA 313 - Prosecuzione tangenziale di Bologna complanare sud alla A 14 nel tratto San Lazzaro/Idice";"13.431";"1";"12.601";"829";"10.845";"2.586";"13.431";"0"
"2021/03";"182";"31/03/2021";"3";"SP 258R tra Rimini e A 14";"12.993";"1";"12.295";"697";"10.782";"2.211";"12.993";"0"
"2021/03";"184";"31/03/2021";"3";"SS 16 tra Riccione e Rimini";"18.652";"7";"17.786";"859";"15.551";"3.101";"18.652";"0"
"2021/03";"186";"31/03/2021";"3";"SS 16 tra Rimini e Igea Marina-Viserba";"14.072";"4";"13.087";"981";"10.296";"3.776";"14.072";"0"
"2021/03";"188";"31/03/2021";"3";"SS 9 tra Rimini e Santa Giustina";"22.077";"2";"20.835";"1.240";"18.155";"3.922";"22.077";"0"
"2021/03";"215";"31/03/2021";"3";"SP 3_1 tra accesso interporto Bologna e viadotto A 13";"21.480";"0";"15.562";"5.918";"15.787";"5.693";"21.480";"0"
"2021/03";"218";"31/03/2021";"3";"SP 10 tra Polesine e Roccabianca su variante Zibello";"";"";"";"";"";"";"";""
"2021/03";"220";"31/03/2021";"3";"SS 9 tra Fiorenzuola d'Arda e Fidenza al confine provinciale";"10.870";"0";"9.102";"1.768";"8.901";"1.969";"10.870";"0"
"2021/03";"221";"31/03/2021";"3";"SS 9 tra Fidenza e A 15";"19.212";"0";"16.470";"2.742";"15.495";"3.717";"19.212";"0"
"2021/03";"222";"31/03/2021";"3";"SP 359R tra Fidenza e Salsomaggiore Terme";"11.557";"20";"11.039";"498";"9.288";"2.269";"11.557";"0"
"2021/03";"223";"31/03/2021";"3";"SP 357R tra SS 9 e Noceto";"6.933";"0";"5.813";"1.120";"6.320";"613";"6.933";"0"
"2021/03";"226";"31/03/2021";"3";"SP 32 dal bivio SP 16 (per Langhirano) al bivio SP 665R";"9.966";"1";"9.112";"853";"8.313";"1.653";"9.966";"0"
"2021/03";"227";"31/03/2021";"3";"SP 34 da Colorno al bivio SP 60 (al confine provinciale)";"3.857";"0";"3.673";"184";"3.189";"668";"3.857";"0"
"2021/03";"228";"31/03/2021";"3";"SP 62R tra Brescello (bivio SP 41) e Sorbolo (bivio SP 20)";"7.174";"0";"5.845";"1.329";"5.858";"1.316";"7.174";"0"
"2021/03";"229";"31/03/2021";"3";"SP 111 tra bivio SP 1 (a nord di Poviglio) e Boretto (innesto variante)";"9.396";"5";"6.990";"2.401";"7.730";"1.666";"9.396";"0"
"2021/03";"230";"31/03/2021";"3";"SP 62RVar Cispadana da Boretto (bivio Variante SP 358R) a Gualtieri (bivio SP 63R)";"9.010";"0";"6.641";"2.369";"7.415";"1.595";"9.010";"0"
"2021/03";"231";"31/03/2021";"3";"SP 63R tra la località Santa Vittoria (c/o bivio SP 81) e la Cispadana";"5.573";"0";"4.970";"603";"4.738";"835";"5.573";"0"
"2021/03";"237";"31/03/2021";"3";"SP 23 tra Quattro Castella e la Variante di Montecavolo (c/o bivio SP 21)";"12.063";"0";"11.249";"814";"10.056";"2.007";"12.063";"0"
"2021/03";"238";"31/03/2021";"3";"SP 37 fra Albinea e Scandiano (bivio SP 7)";"8.893";"0";"8.231";"662";"7.386";"1.507";"8.893";"0"
"2021/03";"239";"31/03/2021";"3";"SP 486R fra Sassuolo e Castellarano";"22.065";"0";"18.525";"3.540";"18.164";"3.901";"22.065";"0"
"2021/03";"242";"31/03/2021";"3";"SS 12 tra Maranello e Pavullo nel Frignano";"12.507";"2";"10.958";"1.547";"10.036";"2.471";"12.507";"0"
"2021/03";"243";"31/03/2021";"3";"SP 27 tra Ponte Samoggia e Muffa";"5.459";"0";"5.139";"320";"4.515";"944";"5.459";"0"
"2021/03";"244";"31/03/2021";"3";"SP 569 tra Pragatto e innesto variante Ponte Ronca";"8.529";"0";"8.194";"335";"7.233";"1.296";"8.529";"0"
"2021/03";"245";"31/03/2021";"3";"SP 569 da intersezione Pedemontana a Savignano sul Panaro";"4.395";"0";"4.069";"326";"3.605";"790";"4.395";"0"
"2021/03";"247";"31/03/2021";"3";"SP 255 fra Nonantola e Sant'Agata Bolognese";"8.061";"0";"6.635";"1.426";"6.561";"1.500";"8.061";"0"
"2021/03";"251";"31/03/2021";"3";"SP 610 tra Imola e Casalfiumanese in località Ca' Miseria";"9.996";"0";"9.117";"879";"8.216";"1.780";"9.996";"0"
"2021/03";"252";"31/03/2021";"3";"SP 3_2 tra Budrio e bivio SP 29 per Medicina";"7.270";"1";"6.522";"747";"5.975";"1.295";"7.270";"0"
"2021/03";"255";"31/03/2021";"3";"SS 9 tra Castel San Pietro e Imola";"14.498";"3";"13.751";"744";"11.766";"2.732";"14.498";"0"
"2021/03";"256";"31/03/2021";"3";"SP 302R tra Faenza (bivio SP 66) e Brisighella";"6.226";"0";"5.953";"273";"5.112";"1.114";"6.226";"0"
"2021/03";"258";"31/03/2021";"3";"SS 9 tra Forlimpopoli e Cesena";"19.530";"2";"17.212";"2.316";"15.787";"3.743";"19.530";"0"
"2021/03";"259";"31/03/2021";"3";"SP 7 in località Calabrina al Confine Provinciale";"6.347";"0";"5.896";"451";"5.328";"1.019";"6.347";"0"
"2021/03";"260";"31/03/2021";"3";"SP 8 tra Cesena e A 14";"8.011";"0";"7.665";"346";"6.763";"1.248";"8.011";"0"
"2021/03";"262";"31/03/2021";"3";"SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna";"12.514";"2";"11.073";"1.439";"10.303";"2.211";"12.514";"0"
"2021/03";"263";"31/03/2021";"3";"Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico";"11.003";"0";"10.613";"390";"9.223";"1.780";"11.003";"0"
"2021/03";"269";"31/03/2021";"3";"SS 12 a Medolla";"15.992";"0";"14.053";"1.939";"13.308";"2.684";"15.992";"0"
"2021/03";"274";"31/03/2021";"3";"SS 64 ai confini provinciali di Bologna e Ferrara";"6.488";"1";"6.043";"444";"5.157";"1.331";"6.488";"0"
"2021/03";"275";"31/03/2021";"3";"SP 5 dall'intersezione SP 3 a intersezione per Ca' de Fabbri";"8.552";"0";"7.977";"575";"7.108";"1.444";"8.552";"0"
"2021/03";"277";"31/03/2021";"3";"SP 6 tra Budrio e San Martino in Argine";"6.343";"0";"5.852";"491";"5.231";"1.112";"6.343";"0"
"2021/03";"278";"31/03/2021";"3";"SP 6 tra Budrio e bivio SP 253";"10.734";"1";"9.883";"850";"8.966";"1.768";"10.734";"0"
"2021/03";"279";"31/03/2021";"3";"SP 31 dal bivio SP 28 per Castenaso a Ponte Rizzoli";"11.361";"0";"10.304";"1.057";"9.733";"1.628";"11.361";"0"
"2021/03";"280";"31/03/2021";"3";"SP 26 tra Gesso e Ponte Rivabella";"15.425";"1";"14.922";"502";"12.628";"2.797";"15.425";"0"
"2021/03";"281";"31/03/2021";"3";"SP 78_1 tra Bazzano e Intersezione SP 27 a Monteveglio";"4.302";"3";"4.117";"182";"3.604";"698";"4.302";"0"
"2021/03";"285";"31/03/2021";"3";"SP 1 fra Crevalcore e Decima";"4.811";"0";"4.384";"427";"3.978";"833";"4.811";"0"
"2021/03";"287";"31/03/2021";"3";"SP 6 fra Cento e Pilastrello";"6.503";"1";"6.096";"406";"5.422";"1.081";"6.503";"0"
"2021/03";"289";"31/03/2021";"3";"SP 66 fra Cento e Sant'Agostino";"10.755";"1";"10.067";"687";"8.922";"1.833";"10.755";"0"
"2021/03";"290";"31/03/2021";"3";"SP 11 fra Pieve di Cento e San Pietro in Casale";"4.745";"0";"4.345";"400";"4.000";"745";"4.745";"0"
"2021/03";"291";"31/03/2021";"3";"SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio";"8.020";"0";"7.631";"389";"6.325";"1.695";"8.020";"0"
"2021/03";"292";"31/03/2021";"3";"SP 4 tra San Giorgio di Piano e Intersezione SP 11 c/o San Pietro in Casale";"14.032";"0";"13.385";"647";"11.056";"2.976";"14.032";"0"
"2021/03";"298";"31/03/2021";"3";"SP 588R da Castione Marchesi (A 1) a Busseto";"2.477";"1";"2.252";"224";"2.092";"385";"2.477";"0"
"2021/03";"300";"31/03/2021";"3";"SP 462R fra Fiorenzuola d'Arda e Cortemaggiore";"6.990";"0";"5.879";"1.111";"5.813";"1.177";"6.990";"0"
"2021/03";"302";"31/03/2021";"3";"SP 12 da Fidenza (Casello A 1) a Soragna";"5.533";"0";"4.653";"880";"4.649";"884";"5.533";"0"
"2021/03";"303";"31/03/2021";"3";"SP 11 fra Borgonovo e Gragnano";"8.273";"0";"7.738";"535";"6.857";"1.416";"8.273";"0"
"2021/03";"304";"31/03/2021";"3";"SP 42 fra Podenzano e bivio SP 6/ponte fiume Nure in località San Giorgio Piacentino";"6.134";"0";"5.628";"506";"5.078";"1.056";"6.134";"0"
"2021/03";"305";"31/03/2021";"3";"SP 6Bis fra Carpaneto e Castell'Arquato";"3.516";"0";"3.070";"446";"2.938";"578";"3.516";"0"
"2021/03";"306";"31/03/2021";"3";"SP 654R fra Ponte dell'Olio e Bettola";"4.091";"0";"3.906";"185";"3.343";"748";"4.091";"0"
"2021/03";"307";"31/03/2021";"3";"SS 45 tra Rivergaro e Perino";"3.894";"0";"3.661";"233";"3.231";"663";"3.894";"0"
"2021/03";"308";"31/03/2021";"3";"SP 412R fra Pianello Val Tidone e Borgonovo Val Tidone";"6.016";"0";"5.623";"393";"5.056";"960";"6.016";"0"
"2021/03";"309";"31/03/2021";"3";"SP 10R fra Castelvetro Piacentino e Monticelli d'Ongina";"8.600";"0";"8.031";"569";"7.007";"1.593";"8.600";"0"
"2021/03";"311";"31/03/2021";"3";"SP 62RVar tra la località San Giacomo (bivio SP 42) ed SP 2 (c/o Tagliata)";"";"";"";"";"";"";"";""
"2021/03";"312";"31/03/2021";"3";"SP 42 fra Novellara e San Giacomo (SP 62R)";"11.131";"0";"9.780";"1.351";"9.310";"1.821";"11.131";"0"
"2021/03";"314";"31/03/2021";"3";"SP 2 fra Reggiolo (bivio SP 2) e località Villarotta (SP 84)";"7.111";"0";"6.680";"431";"5.834";"1.277";"7.111";"0"
"2021/03";"318";"31/03/2021";"3";"SP 51 fra Sassuolo (bivio SP 467R) e Rubiera";"8.346";"0";"6.225";"2.121";"6.980";"1.366";"8.346";"0"
"2021/03";"319";"31/03/2021";"3";"SP 15 tra Sassuolo e Magreta";"";"";"";"";"";"";"";""
"2021/03";"321";"31/03/2021";"3";"SP 467 tra SP 486 e confine provinciale";"";"";"";"";"";"";"";""
"2021/03";"323";"31/03/2021";"3";"SP 467 fra SP 3 e SS 12";"22.934";"0";"18.883";"4.051";"18.506";"4.428";"22.934";"0"
"2021/03";"328";"31/03/2021";"3";"SP 486 tra Modena e Baggiovara";"17.774";"1";"17.170";"603";"14.716";"3.058";"17.774";"0"
"2021/03";"330";"31/03/2021";"3";"SS 64 tra Sasso Marconi e Marzabotto";"10.120";"0";"9.521";"599";"8.199";"1.921";"10.120";"0"
"2021/03";"331";"31/03/2021";"3";"SP 325 tra Casello A 1 (Sasso Marconi) e Vado";"5.594";"0";"5.265";"329";"4.431";"1.163";"5.594";"0"
"2021/03";"332";"31/03/2021";"3";"SP 306R fra Castel Bolognese e Riolo Terme";"6.411";"0";"5.886";"525";"5.285";"1.126";"6.411";"0"
"2021/03";"333";"31/03/2021";"3";"SS 9 tra Castel Bolognese e Faenza";"16.096";"1";"15.266";"829";"13.260";"2.836";"16.096";"0"
"2021/03";"334";"31/03/2021";"3";"SP 8 dal Casello A 1 (Faenza) a Cotignola";"9.849";"0";"8.890";"959";"8.298";"1.551";"9.849";"0"
"2021/03";"336";"31/03/2021";"3";"SP 253R tra Lugo (ponte fiume Senio) e Bagnacavallo";"8.162";"0";"7.507";"655";"6.872";"1.290";"8.162";"0"
"2021/03";"337";"31/03/2021";"3";"SP 14 fra Lugo (bivio SSPP 41/46) e Fusignano";"8.543";"2";"7.952";"589";"7.258";"1.285";"8.543";"0"
"2021/03";"339";"31/03/2021";"3";"SP 3 tra San Lorenzo in Noceto e Predappio";"6.092";"0";"5.641";"451";"5.045";"1.047";"6.092";"0"
"2021/03";"340";"31/03/2021";"3";"SP 72 tra San Martino in Strada e bivio ex SS 310R (Meldola)";"8.187";"0";"7.675";"512";"6.804";"1.383";"8.187";"0"
"2021/03";"342";"31/03/2021";"3";"SP 33 in località Gatteo";"11.573";"1";"9.955";"1.617";"9.316";"2.257";"11.573";"0"
"2021/03";"343";"31/03/2021";"3";"SP 4 tra Galeata e Santa Sofia";"4.610";"2";"4.180";"428";"3.608";"1.002";"4.610";"0"
"2021/03";"348";"31/03/2021";"3";"SP 10 dal bivio con SP 89 (San Mauro Pascoli) c/o A 14  al bivio SS 16 (San Mauro Mare)";"5.800";"0";"5.482";"318";"4.964";"836";"5.800";"0"
"2021/03";"349";"31/03/2021";"3";"SS 16 tra Cervia e Cesenatico";"14.950";"3";"12.806";"2.141";"12.592";"2.358";"14.950";"0"
"2021/03";"350";"31/03/2021";"3";"SP 41 tra Rimini (viadotto A 14) e bivio SP 49 (località Ospedaletto)";"6.794";"1";"6.395";"398";"5.649";"1.145";"6.794";"0"
"2021/03";"351";"31/03/2021";"3";"SS 72 tra Rimini e  San Marino";"";"";"";"";"";"";"";""
"2021/03";"352";"31/03/2021";"3";"SP 136 tra Casello A 1 Rimini Nord e SS 16";"14.509";"1";"12.344";"2.164";"11.890";"2.619";"14.509";"0"
"2021/03";"354";"31/03/2021";"3";"SP 31 tra Viadotto A 14 e Coriano";"9.443";"2";"9.126";"315";"7.797";"1.646";"9.443";"0"
"2021/03";"355";"31/03/2021";"3";"SP 17V tra San Giovanni in Marignano e Morciano di Romagna (variante)";"12.772";"0";"12.082";"690";"10.644";"2.128";"12.772";"0"
"2021/03";"356";"31/03/2021";"3";"SP 2 fra Reggiolo c/o bivio variante nord e confine regionale";"5.589";"0";"4.719";"870";"4.541";"1.048";"5.589";"0"
"2021/03";"357";"31/03/2021";"3";"SP 306R fra Casola Valsenio e bivio SP 65 c/o località Isola";"2.516";"0";"2.228";"288";"2.096";"420";"2.516";"0"
"2021/03";"376";"31/03/2021";"3";"SP 68 tra Portomaggiore e la Superstrada Ferrara-Mare";"2.870";"2";"2.638";"230";"2.362";"508";"2.870";"0"
"2021/03";"377";"31/03/2021";"3";"SP 18 tra Bondeno e il confine regionale (Lombardia)";"3.905";"1";"3.485";"419";"3.181";"724";"3.905";"0"
"2021/03";"383";"31/03/2021";"3";"SS 722 Tangenziale nord di Reggio Emilia";"26.220";"6";"22.290";"3.924";"21.819";"4.401";"26.220";"0"
"2021/03";"389";"31/03/2021";"3";"SP 588R fra Villanova d’Arda e confine provinciale";"3.022";"0";"2.601";"421";"2.486";"536";"3.022";"0"
"2021/03";"390";"31/03/2021";"3";"SP 462R dal bivio SP 10R in località Monticelli a Cortemaggiore";"2.293";"0";"2.161";"132";"1.874";"419";"2.293";"0"
"2021/03";"391";"31/03/2021";"3";"SP 10R fra Castelvetro Piacentino e confine regionale (Lombardia)";"12.717";"1";"12.212";"504";"10.268";"2.449";"12.717";"0"
"2021/03";"394";"31/03/2021";"3";"SP 523R da Roccamurata (bivio SP 308R) a Borgo Val di Taro";"4.192";"0";"3.712";"480";"3.412";"780";"4.192";"0"
"2021/03";"396";"31/03/2021";"3";"SP 28 fra Fornovo di Taro e Varano de Melegari centro abitato Viazzano";"6.307";"1";"5.935";"371";"5.238";"1.069";"6.307";"0"
"2021/03";"397";"31/03/2021";"3";"SP 12 fra casello A 1 e Fidenza";"11.702";"2";"9.136";"2.564";"9.719";"1.983";"11.702";"0"
"2021/03";"398";"31/03/2021";"3";"SP 11 tra Fontevivo e Cispadana (tangenziale)";"3.084";"2";"2.613";"469";"2.689";"395";"3.084";"0"
"2021/03";"399";"31/03/2021";"3";"SP 43 tra Trecasali (bivio SP 8) e Torrile";"2.664";"1";"2.344";"319";"2.129";"535";"2.664";"0"
"2021/03";"400";"31/03/2021";"3";"SP 10 da San Secondo Parmense al bivio per Roccabianca centro abitato Pizzo";"5.130";"0";"4.427";"703";"4.198";"932";"5.130";"0"
"2021/03";"401";"31/03/2021";"3";"SP 513R fra Traversetolo e confine provinciale";"5.898";"3";"5.285";"610";"4.915";"983";"5.898";"0"
"2021/03";"402";"31/03/2021";"3";"SP 18 da Pilastrello (bivio SP 513R) al bivio per la Pedemontana";"10.870";"1";"10.421";"448";"9.220";"1.650";"10.870";"0"
"2021/03";"403";"31/03/2021";"3";"SP 72 tra Parma e Mezzani";"6.217";"0";"5.631";"586";"5.241";"976";"6.217";"0"
"2021/03";"404";"31/03/2021";"3";"exSP 32 (via Dante Alighieri) da Felino a Pilastro";"5.826";"3";"5.626";"197";"4.815";"1.011";"5.826";"0"
"2021/03";"405";"31/03/2021";"3";"SP 15 fra SS62 e Sala Baganza";"9.121";"0";"8.240";"881";"7.653";"1.468";"9.121";"0"
"2021/03";"410";"31/03/2021";"3";"SP 54 fra Pomposa e Codigoro";"3.496";"0";"3.200";"296";"2.939";"557";"3.496";"0"
"2021/03";"411";"31/03/2021";"3";"SP 53 fra Codigoro e Marozzo";"4.337";"0";"4.182";"155";"3.615";"722";"4.337";"0"
"2021/03";"425";"31/03/2021";"3";"SS 67 tra Dovadola e Rocca San Casciano";"2.923";"1";"2.767";"155";"2.421";"502";"2.923";"0"
"2021/03";"426";"31/03/2021";"3";"SS 63 tra Casina e Vezzano sul Crostolo";"11.271";"0";"10.750";"521";"9.215";"2.056";"11.271";"0"
"2021/03";"427";"31/03/2021";"3";"SP 7 fra Viano e Scandiano (bivio SP 37)";"9.730";"6";"8.927";"797";"7.982";"1.748";"9.730";"0"
"2021/03";"428";"31/03/2021";"3";"SP 19 fra Colombaia (bivio SP 76) e il Bivio SP 486R al confine provinciale";"3.199";"0";"2.803";"396";"2.550";"649";"3.199";"0"
"2021/03";"429";"31/03/2021";"3";"SP 12 fra San Polo d'Enza e Montecchio Emilia (variante a sud abitato)";"6.585";"0";"5.506";"1.079";"5.491";"1.094";"6.585";"0"
"2021/03";"430";"31/03/2021";"3";"SP 28 tra Montecchio Emilia e bivio circonvallazione";"8.129";"0";"7.449";"680";"6.984";"1.145";"8.129";"0"
"2021/03";"431";"31/03/2021";"3";"SP 12 fra Sant'Ilario d'Enza (variante a sud) e Montecchio Emilia";"4.862";"0";"4.567";"295";"4.127";"735";"4.862";"0"
"2021/03";"432";"31/03/2021";"3";"SP 67 fra Calerno e Montecchio Emilia";"8.731";"0";"7.200";"1.531";"7.361";"1.370";"8.731";"0"
"2021/03";"434";"31/03/2021";"3";"Via San Nicola (ex SP 39) tra bivio per Taneto a Caprara";"2.494";"0";"2.417";"77";"2.059";"435";"2.494";"0"
"2021/03";"435";"31/03/2021";"3";"SP 37Bis dalla località Selbagnone al bivio SP 72 (Meldola)";"6.054";"1";"5.601";"452";"4.930";"1.124";"6.054";"0"
