"AnnoMese";"Postazione";"Giorno";"N Giorno Settimana";"Strada";"Corsia";"Transiti - Totale";"Transiti - Non Classificato";"Transiti - Leggeri";"Transiti - Pesanti";"Transiti - Diurno";"Transiti - Notturno";"Transiti - Feriali";"Transiti - Festivi"
"2021/03";"6";"04/03/2021";"4";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"391";"0";"376";"15";"344";"47";"391";"0"
"2021/03";"6";"04/03/2021";"4";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"387";"0";"370";"17";"346";"41";"387";"0"
"2021/03";"6";"05/03/2021";"5";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"464";"0";"448";"16";"385";"79";"464";"0"
"2021/03";"6";"05/03/2021";"5";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"403";"0";"388";"15";"357";"46";"403";"0"
"2021/03";"6";"06/03/2021";"6";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"357";"0";"347";"10";"302";"55";"0";"357"
"2021/03";"6";"06/03/2021";"6";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"365";"0";"355";"10";"311";"54";"0";"365"
"2021/03";"6";"07/03/2021";"7";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"258";"0";"256";"2";"225";"33";"0";"258"
"2021/03";"6";"07/03/2021";"7";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"327";"0";"326";"1";"293";"34";"0";"327"
"2021/03";"6";"08/03/2021";"1";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"363";"0";"343";"20";"316";"47";"363";"0"
"2021/03";"6";"08/03/2021";"1";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"364";"0";"351";"13";"308";"56";"364";"0"
"2021/03";"6";"09/03/2021";"2";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"360";"0";"348";"12";"323";"37";"360";"0"
"2021/03";"6";"09/03/2021";"2";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"340";"0";"330";"10";"299";"41";"340";"0"
"2021/03";"6";"10/03/2021";"3";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"339";"0";"328";"11";"290";"49";"339";"0"
"2021/03";"6";"10/03/2021";"3";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"320";"0";"308";"12";"283";"37";"320";"0"
"2021/03";"6";"11/03/2021";"4";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"325";"0";"315";"10";"295";"30";"325";"0"
"2021/03";"6";"11/03/2021";"4";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"325";"0";"314";"11";"288";"37";"325";"0"
"2021/03";"6";"12/03/2021";"5";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"370";"0";"352";"18";"307";"63";"370";"0"
"2021/03";"6";"12/03/2021";"5";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"329";"0";"316";"13";"297";"32";"329";"0"
"2021/03";"6";"13/03/2021";"6";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"305";"0";"297";"8";"263";"42";"0";"305"
"2021/03";"6";"13/03/2021";"6";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"293";"0";"286";"7";"266";"27";"0";"293"
"2021/03";"6";"14/03/2021";"7";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"188";"0";"185";"3";"156";"32";"0";"188"
"2021/03";"6";"14/03/2021";"7";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"219";"0";"218";"1";"194";"25";"0";"219"
"2021/03";"6";"15/03/2021";"1";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"302";"0";"285";"17";"258";"44";"302";"0"
"2021/03";"6";"15/03/2021";"1";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"300";"0";"282";"18";"256";"44";"300";"0"
"2021/03";"6";"16/03/2021";"2";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"344";"0";"323";"21";"304";"40";"344";"0"
"2021/03";"6";"16/03/2021";"2";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"327";"2";"310";"15";"296";"31";"327";"0"
"2021/03";"6";"17/03/2021";"3";"SS 12 tra Fiumalbo e Abetone";"0 - DA CONFINE REGIONALE TOSCANA A CONFINE REGIONALE LOMBARDIA";"324";"0";"304";"20";"291";"33";"324";"0"
"2021/03";"6";"17/03/2021";"3";"SS 12 tra Fiumalbo e Abetone";"1 - DA CONFINE REGIONALE LOMBARDIA A CONFINE REGIONALE TOSCANA";"311";"1";"288";"22";"276";"35";"311";"0"
"2021/03";"7";"04/03/2021";"4";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.136";"1";"2.028";"107";"1.840";"296";"2.136";"0"
"2021/03";"7";"04/03/2021";"4";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.124";"0";"2.027";"97";"1.845";"279";"2.124";"0"
"2021/03";"7";"05/03/2021";"5";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.368";"0";"2.253";"115";"2.010";"358";"2.368";"0"
"2021/03";"7";"05/03/2021";"5";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.371";"0";"2.263";"108";"2.052";"319";"2.371";"0"
"2021/03";"7";"06/03/2021";"6";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"1.825";"0";"1.778";"47";"1.593";"232";"0";"1.825"
"2021/03";"7";"06/03/2021";"6";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"1.836";"1";"1.792";"43";"1.620";"216";"0";"1.836"
"2021/03";"7";"07/03/2021";"7";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"899";"0";"889";"10";"770";"129";"0";"899"
"2021/03";"7";"07/03/2021";"7";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"937";"0";"921";"16";"801";"136";"0";"937"
"2021/03";"7";"08/03/2021";"1";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.252";"0";"2.148";"104";"1.923";"329";"2.252";"0"
"2021/03";"7";"08/03/2021";"1";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.235";"0";"2.140";"95";"1.930";"305";"2.235";"0"
"2021/03";"7";"09/03/2021";"2";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.165";"0";"2.044";"121";"1.846";"319";"2.165";"0"
"2021/03";"7";"09/03/2021";"2";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.192";"0";"2.080";"112";"1.893";"299";"2.192";"0"
"2021/03";"7";"10/03/2021";"3";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.218";"0";"2.101";"117";"1.870";"348";"2.218";"0"
"2021/03";"7";"10/03/2021";"3";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.268";"0";"2.169";"99";"1.944";"324";"2.268";"0"
"2021/03";"7";"11/03/2021";"4";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"1.989";"3";"1.897";"89";"1.682";"307";"1.989";"0"
"2021/03";"7";"11/03/2021";"4";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.289";"0";"2.194";"95";"1.996";"293";"2.289";"0"
"2021/03";"7";"12/03/2021";"5";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.421";"0";"2.304";"117";"2.070";"351";"2.421";"0"
"2021/03";"7";"12/03/2021";"5";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.514";"0";"2.401";"113";"2.190";"324";"2.514";"0"
"2021/03";"7";"13/03/2021";"6";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"1.919";"0";"1.865";"54";"1.684";"235";"0";"1.919"
"2021/03";"7";"13/03/2021";"6";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"1.954";"0";"1.895";"59";"1.707";"247";"0";"1.954"
"2021/03";"7";"14/03/2021";"7";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"991";"0";"980";"11";"851";"140";"0";"991"
"2021/03";"7";"14/03/2021";"7";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"1.004";"0";"987";"17";"873";"131";"0";"1.004"
"2021/03";"7";"15/03/2021";"1";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.205";"0";"2.091";"114";"1.888";"317";"2.205";"0"
"2021/03";"7";"15/03/2021";"1";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.204";"0";"2.082";"122";"1.920";"284";"2.204";"0"
"2021/03";"7";"16/03/2021";"2";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.186";"0";"2.080";"106";"1.893";"293";"2.186";"0"
"2021/03";"7";"16/03/2021";"2";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.224";"0";"2.124";"100";"1.902";"322";"2.224";"0"
"2021/03";"7";"17/03/2021";"3";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"0 - DA PORRETTA TERME A FERRARA";"2.244";"0";"2.124";"120";"1.927";"317";"2.244";"0"
"2021/03";"7";"17/03/2021";"3";"SS 64 tra Porretta Terme e Sambuca Pistoiese";"1 - DA FERRARA A PORRETTA TERME";"2.257";"0";"2.154";"103";"1.935";"322";"2.257";"0"
"2021/03";"12";"04/03/2021";"4";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.638";"0";"4.357";"281";"3.888";"750";"4.638";"0"
"2021/03";"12";"04/03/2021";"4";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.953";"0";"4.632";"321";"4.185";"768";"4.953";"0"
"2021/03";"12";"05/03/2021";"5";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.732";"0";"4.438";"294";"3.962";"770";"4.732";"0"
"2021/03";"12";"05/03/2021";"5";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.973";"0";"4.663";"310";"4.194";"779";"4.973";"0"
"2021/03";"12";"06/03/2021";"6";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"2.713";"0";"2.628";"85";"2.297";"416";"0";"2.713"
"2021/03";"12";"06/03/2021";"6";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"2.907";"0";"2.808";"99";"2.427";"480";"0";"2.907"
"2021/03";"12";"07/03/2021";"7";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"1.278";"0";"1.264";"14";"973";"305";"0";"1.278"
"2021/03";"12";"07/03/2021";"7";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"1.307";"0";"1.287";"20";"1.036";"271";"0";"1.307"
"2021/03";"12";"08/03/2021";"1";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"3.919";"0";"3.636";"283";"3.334";"585";"3.919";"0"
"2021/03";"12";"08/03/2021";"1";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.275";"0";"3.964";"311";"3.582";"693";"4.275";"0"
"2021/03";"12";"09/03/2021";"2";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.156";"0";"3.853";"303";"3.469";"687";"4.156";"0"
"2021/03";"12";"09/03/2021";"2";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.422";"0";"4.103";"319";"3.760";"662";"4.422";"0"
"2021/03";"12";"10/03/2021";"3";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"3.917";"0";"3.619";"298";"3.300";"617";"3.917";"0"
"2021/03";"12";"10/03/2021";"3";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.186";"0";"3.851";"335";"3.530";"656";"4.186";"0"
"2021/03";"12";"11/03/2021";"4";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.071";"0";"3.765";"306";"3.381";"690";"4.071";"0"
"2021/03";"12";"11/03/2021";"4";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.332";"0";"4.022";"310";"3.673";"659";"4.332";"0"
"2021/03";"12";"12/03/2021";"5";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.097";"0";"3.822";"275";"3.428";"669";"4.097";"0"
"2021/03";"12";"12/03/2021";"5";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.345";"0";"4.051";"294";"3.665";"680";"4.345";"0"
"2021/03";"12";"13/03/2021";"6";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"2.125";"0";"2.031";"94";"1.764";"361";"0";"2.125"
"2021/03";"12";"13/03/2021";"6";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"2.272";"0";"2.174";"98";"1.876";"396";"0";"2.272"
"2021/03";"12";"14/03/2021";"7";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"865";"0";"847";"18";"661";"204";"0";"865"
"2021/03";"12";"14/03/2021";"7";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"958";"0";"937";"21";"734";"224";"0";"958"
"2021/03";"12";"15/03/2021";"1";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"3.895";"0";"3.610";"285";"3.263";"632";"3.895";"0"
"2021/03";"12";"15/03/2021";"1";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.290";"0";"3.977";"313";"3.578";"712";"4.290";"0"
"2021/03";"12";"16/03/2021";"2";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.024";"0";"3.727";"297";"3.352";"672";"4.024";"0"
"2021/03";"12";"16/03/2021";"2";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.307";"0";"3.985";"322";"3.629";"678";"4.307";"0"
"2021/03";"12";"17/03/2021";"3";"SS 16 al Confine regionale (Marche)";"0 - DA  FERRARA A CONFINE REGIONALE MARCHE";"4.061";"0";"3.759";"302";"3.401";"660";"4.061";"0"
"2021/03";"12";"17/03/2021";"3";"SS 16 al Confine regionale (Marche)";"1 - DA CONFINE REGIONALE MARCHE A  FERRARA";"4.379";"0";"4.071";"308";"3.703";"676";"4.379";"0"
"2021/03";"16";"04/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"708";"0";"631";"77";"622";"86";"708";"0"
"2021/03";"16";"04/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"706";"0";"635";"71";"612";"94";"706";"0"
"2021/03";"16";"05/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"698";"0";"620";"78";"602";"96";"698";"0"
"2021/03";"16";"05/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"716";"0";"649";"67";"593";"123";"716";"0"
"2021/03";"16";"06/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"545";"0";"524";"21";"471";"74";"0";"545"
"2021/03";"16";"06/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"526";"0";"503";"23";"445";"81";"0";"526"
"2021/03";"16";"07/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"339";"0";"330";"9";"290";"49";"0";"339"
"2021/03";"16";"07/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"342";"0";"337";"5";"277";"65";"0";"342"
"2021/03";"16";"08/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"701";"1";"623";"77";"608";"93";"701";"0"
"2021/03";"16";"08/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"690";"1";"629";"60";"568";"122";"690";"0"
"2021/03";"16";"09/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"699";"0";"621";"78";"599";"100";"699";"0"
"2021/03";"16";"09/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"688";"0";"616";"72";"569";"119";"688";"0"
"2021/03";"16";"10/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"743";"0";"649";"94";"640";"103";"743";"0"
"2021/03";"16";"10/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"730";"0";"653";"77";"612";"118";"730";"0"
"2021/03";"16";"11/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"740";"0";"661";"79";"658";"82";"740";"0"
"2021/03";"16";"11/03/2021";"4";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"745";"0";"675";"70";"625";"120";"745";"0"
"2021/03";"16";"12/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"743";"1";"661";"81";"636";"107";"743";"0"
"2021/03";"16";"12/03/2021";"5";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"752";"0";"667";"85";"643";"109";"752";"0"
"2021/03";"16";"13/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"559";"0";"537";"22";"482";"77";"0";"559"
"2021/03";"16";"13/03/2021";"6";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"566";"0";"542";"24";"491";"75";"0";"566"
"2021/03";"16";"14/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"379";"1";"370";"8";"323";"56";"0";"379"
"2021/03";"16";"14/03/2021";"7";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"375";"0";"364";"11";"306";"69";"0";"375"
"2021/03";"16";"15/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"605";"0";"534";"71";"516";"89";"605";"0"
"2021/03";"16";"15/03/2021";"1";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"591";"0";"532";"59";"494";"97";"591";"0"
"2021/03";"16";"16/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"652";"0";"567";"85";"559";"93";"652";"0"
"2021/03";"16";"16/03/2021";"2";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"657";"0";"566";"91";"553";"104";"657";"0"
"2021/03";"16";"17/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"0 - DA CONFINE PROVINCIALE LOMBARDIA A FERRARA";"644";"0";"571";"73";"543";"101";"644";"0"
"2021/03";"16";"17/03/2021";"3";"SP 69 in località Pilastri al Confine regionale";"1 - DA FERRARA A CONFINE PROVINCIALE LOMBARDIA";"639";"0";"564";"75";"525";"114";"639";"0"
"2021/03";"19";"04/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.308";"14";"3.076";"1.218";"3.509";"799";"4.308";"0"
"2021/03";"19";"04/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.485";"0";"3.228";"1.257";"3.555";"930";"4.485";"0"
"2021/03";"19";"05/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.507";"6";"3.264";"1.237";"3.631";"876";"4.507";"0"
"2021/03";"19";"05/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.552";"1";"3.309";"1.242";"3.591";"961";"4.552";"0"
"2021/03";"19";"06/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"1.986";"0";"1.753";"233";"1.634";"352";"0";"1.986"
"2021/03";"19";"06/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"1.938";"0";"1.725";"213";"1.459";"479";"0";"1.938"
"2021/03";"19";"07/03/2021";"7";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"961";"0";"909";"52";"717";"244";"0";"961"
"2021/03";"19";"07/03/2021";"7";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"1.006";"0";"946";"60";"738";"268";"0";"1.006"
"2021/03";"19";"08/03/2021";"1";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.158";"7";"2.934";"1.217";"3.316";"842";"4.158";"0"
"2021/03";"19";"08/03/2021";"1";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.563";"2";"3.212";"1.349";"3.628";"935";"4.563";"0"
"2021/03";"19";"09/03/2021";"2";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.386";"3";"3.076";"1.307";"3.558";"828";"4.386";"0"
"2021/03";"19";"09/03/2021";"2";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.442";"1";"3.117";"1.324";"3.536";"906";"4.442";"0"
"2021/03";"19";"10/03/2021";"3";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.365";"6";"3.054";"1.305";"3.539";"826";"4.365";"0"
"2021/03";"19";"10/03/2021";"3";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.480";"1";"3.178";"1.301";"3.505";"975";"4.480";"0"
"2021/03";"19";"11/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.642";"0";"3.303";"1.339";"3.799";"843";"4.642";"0"
"2021/03";"19";"11/03/2021";"4";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.573";"2";"3.210";"1.361";"3.628";"945";"4.573";"0"
"2021/03";"19";"12/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"4.465";"2";"3.223";"1.240";"3.605";"860";"4.465";"0"
"2021/03";"19";"12/03/2021";"5";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"4.439";"1";"3.274";"1.164";"3.515";"924";"4.439";"0"
"2021/03";"19";"13/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"2.045";"0";"1.800";"245";"1.679";"366";"0";"2.045"
"2021/03";"19";"13/03/2021";"6";"SP 343R tra Colorno e Casalmaggiore";"1 - DA CONFINE REGIONALE LOMBARDIA A PARMA";"2.092";"0";"1.871";"221";"1.629";"463";"0";"2.092"
"2021/03";"19";"14/03/2021";"7";"SP 343R tra Colorno e Casalmaggiore";"0 - DA PARMA A CONFINE REGIONALE LOMBARDIA";"1.005";"0";"949";"56";"764";"241";"0";"1.005"
